,Unnamed: 0,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
6376,6376,38432,65.0,0.0,1.0,61.0,59686.0,1.0,4.0,2019.0,0,1,6068.0,4341.0,324.0,1.0,6,3853375.9,Basic
6377,6377,65340,84.0,0.0,0.0,34.0,2230.0,3.0,4.0,2004.0,0,0,5481.0,349.0,836.0,1.0,7,6536254.4,Basic
6378,6378,44802,52.0,0.0,1.0,4.0,13692.0,9.0,2.0,2009.0,0,1,7002.0,7560.0,313.0,0.0,4,4484085.9,Basic
6379,6379,94070,47.0,0.0,0.0,91.0,38161.0,9.0,4.0,1990.0,1,1,9080.0,8474.0,883.0,1.0,2,9411507.0,Basic
6380,6380,8423,41.0,1.0,0.0,86.0,96892.0,4.0,5.0,2009.0,1,1,7805.0,5939.0,168.0,1.0,4,848903.9,Basic
6381,6381,31525,3.0,1.0,1.0,27.0,63230.0,6.0,10.0,2001.0,1,0,9285.0,3577.0,744.0,0.0,1,3163533.1,Luxury
6382,6382,28997,16.0,1.0,0.0,28.0,54097.0,6.0,3.0,1992.0,0,1,8232.0,5924.0,873.0,1.0,5,2906243.2,Basic
6383,6383,62556,15.0,1.0,1.0,38.0,51501.0,5.0,5.0,2004.0,1,1,1851.0,2098.0,302.0,0.0,1,6265865.4,Luxury
6384,6384,59111,58.0,1.0,0.0,38.0,42146.0,7.0,8.0,1998.0,0,0,1977.0,4648.0,708.0,1.0,9,5919005.8,Basic
6385,6385,57229,73.0,1.0,0.0,26.0,56917.0,7.0,6.0,2001.0,1,1,3468.0,5240.0,333.0,1.0,8,5729282.1,Basic
6386,6386,36636,24.0,0.0,1.0,9.0,67715.0,2.0,4.0,2006.0,1,1,182.0,2752.0,324.0,1.0,7,3668391.6,Basic
6387,6387,79356,46.0,0.0,1.0,24.0,58322.0,5.0,3.0,2001.0,0,1,1994.0,904.0,601.0,1.0,1,7940419.1,Basic
6388,6388,55541,72.0,1.0,1.0,57.0,21160.0,5.0,3.0,2021.0,0,0,2339.0,8872.0,346.0,1.0,5,5563234.1,Basic
6389,6389,12983,7.0,1.0,1.0,19.0,71169.0,9.0,2.0,2017.0,1,0,7650.0,956.0,114.0,0.0,9,1305339.7,Luxury
6390,6390,95546,26.0,1.0,1.0,65.0,46948.0,4.0,2.0,2005.0,1,1,6223.0,7533.0,334.0,1.0,8,9565439.5,Luxury
6391,6391,84491,83.0,1.0,1.0,16.0,27636.0,3.0,1.0,1996.0,0,1,6653.0,4391.0,323.0,0.0,6,8457523.6,Basic
6392,6392,50479,3.0,0.0,1.0,73.0,39939.0,5.0,9.0,2020.0,0,0,4149.0,6785.0,188.0,0.0,5,5057657.0,Basic
6393,6393,49942,64.0,1.0,0.0,57.0,80720.0,10.0,3.0,1990.0,1,1,4558.0,9768.0,585.0,0.0,6,5001819.0,Basic
6394,6394,67448,43.0,0.0,0.0,15.0,91122.0,5.0,8.0,2000.0,0,0,1772.0,1618.0,549.0,1.0,10,6745520.0,Basic
6395,6395,90957,88.0,0.0,1.0,79.0,62257.0,1.0,10.0,2003.0,0,1,4806.0,9299.0,920.0,0.0,6,9099516.3,Basic
6396,6396,50306,47.0,1.0,1.0,95.0,84809.0,10.0,7.0,2012.0,0,0,6762.0,2641.0,388.0,1.0,4,5042108.2,Basic
6397,6397,67429,60.0,0.0,1.0,24.0,89820.0,8.0,7.0,1991.0,1,0,3578.0,3600.0,858.0,1.0,1,6749654.1,Basic
6398,6398,16727,83.0,0.0,1.0,60.0,32007.0,7.0,9.0,2003.0,1,1,4190.0,7310.0,538.0,1.0,5,1681450.3,Basic
6399,6399,34410,29.0,1.0,0.0,28.0,91200.0,6.0,2.0,2015.0,1,1,1461.0,9169.0,568.0,0.0,3,3445264.5,Basic
6400,6400,86539,24.0,1.0,1.0,18.0,63485.0,9.0,2.0,1998.0,1,1,8424.0,3064.0,482.0,1.0,2,8660203.8,Luxury
6401,6401,38713,80.0,1.0,1.0,91.0,55696.0,7.0,4.0,2008.0,1,1,7187.0,1190.0,722.0,0.0,7,3888712.8,Luxury
6402,6402,26966,91.0,1.0,1.0,44.0,29895.0,2.0,7.0,2002.0,1,0,2435.0,6395.0,792.0,1.0,1,2709495.2,Luxury
6403,6403,921,1.0,0.0,1.0,89.0,3174.0,10.0,1.0,,1,1,4110.0,3162.0,737.0,1.0,10,105739.7,Basic
6404,6404,42230,5.0,0.0,1.0,16.0,30746.0,7.0,10.0,,0,0,9505.0,9183.0,466.0,1.0,8,4228536.9,Basic
6405,6405,76357,72.0,1.0,0.0,97.0,7369.0,6.0,7.0,,0,0,5899.0,7571.0,235.0,0.0,5,7641043.2,Basic
6406,6406,17341,25.0,0.0,1.0,74.0,10491.0,4.0,7.0,,0,0,5669.0,2672.0,921.0,1.0,7,1741766.1,Basic
6407,6407,39591,48.0,1.0,1.0,55.0,5758.0,10.0,9.0,,1,0,1971.0,2020.0,266.0,1.0,10,3967203.1,Luxury
6408,6408,67761,81.0,1.0,1.0,5.0,71456.0,1.0,10.0,,0,0,9383.0,7649.0,569.0,1.0,2,6785841.7,Basic
6409,6409,34136,60.0,1.0,1.0,18.0,68761.0,8.0,9.0,,1,1,6937.0,16.0,112.0,0.0,4,3422411.1,Luxury
6410,6410,31429,17.0,1.0,1.0,78.0,8651.0,4.0,5.0,,0,1,5090.0,342.0,145.0,0.0,0,3151080.1,Basic
6411,6411,31786,9.0,1.0,,25.0,33740.0,2.0,1.0,,1,0,7818.0,1494.0,567.0,1.0,0,3182233.9,Basic
6412,6412,64079,93.0,0.0,0.0,50.0,82368.0,7.0,8.0,,0,0,7255.0,2140.0,388.0,1.0,8,6412901.9,Basic
6413,6413,63875,53.0,,1.0,14.0,54408.0,7.0,3.0,1999.0,1,0,4139.0,7178.0,152.0,0.0,6,6394774.9,Luxury
6414,6414,36031,63.0,1.0,0.0,47.0,74698.0,9.0,8.0,2001.0,0,1,9701.0,1325.0,514.0,0.0,4,3612495.1,Basic
6415,6415,72319,69.0,1.0,,53.0,61094.0,8.0,9.0,2021.0,0,1,5644.0,4140.0,982.0,1.0,6,7245147.1,Basic
6416,6416,82751,79.0,1.0,1.0,58.0,,6.0,6.0,2003.0,0,0,4007.0,7096.0,607.0,1.0,9,8284460.3,Basic
6417,6417,14434,8.0,1.0,0.0,54.0,18973.0,9.0,7.0,1993.0,1,0,5877.0,5044.0,749.0,1.0,10,1453434.3,Basic
6418,6418,31854,54.0,1.0,0.0,54.0,3832.0,7.0,9.0,2020.0,0,0,8979.0,8424.0,470.0,1.0,3,3191069.0,Basic
6419,6419,38926,58.0,1.0,1.0,7.0,41410.0,8.0,2.0,2007.0,1,1,5001.0,1326.0,729.0,0.0,6,3902208.7,Luxury
6420,6420,78765,84.0,1.0,0.0,51.0,69037.0,4.0,7.0,2011.0,1,0,3294.0,9382.0,463.0,1.0,4,7886131.1,Basic
6421,6421,32721,57.0,1.0,0.0,76.0,63722.0,1.0,4.0,1991.0,1,1,1877.0,3856.0,169.0,0.0,3,3275735.1,Basic
6422,6422,84612,6.0,0.0,1.0,50.0,11155.0,7.0,9.0,2001.0,0,1,5327.0,5294.0,424.0,0.0,6,8466374.1,Basic
6423,6423,75057,63.0,1.0,1.0,63.0,19220.0,6.0,5.0,2017.0,0,1,9394.0,6084.0,275.0,1.0,6,7518049.7,Basic
6424,6424,70763,4.0,1.0,0.0,38.0,18220.0,10.0,4.0,2015.0,1,0,7098.0,5958.0,484.0,0.0,9,7082373.5,Basic
6425,6425,50058,72.0,0.0,0.0,96.0,45126.0,10.0,2.0,2005.0,0,1,8185.0,2407.0,956.0,1.0,0,5009004.5,Basic
6426,6426,94972,19.0,0.0,1.0,23.0,1116.0,9.0,2.0,1990.0,0,0,9628.0,2016.0,151.0,0.0,1,9500113.0,Basic
6427,6427,67491,25.0,1.0,0.0,76.0,58705.0,10.0,4.0,1997.0,0,1,9439.0,6860.0,551.0,0.0,3,6753697.7,Basic
6428,6428,12992,44.0,1.0,1.0,5.0,17015.0,5.0,4.0,1990.0,1,1,777.0,1759.0,846.0,0.0,10,1303106.0,Luxury
6429,6429,20346,93.0,0.0,0.0,57.0,81460.0,2.0,8.0,1996.0,0,1,9419.0,4171.0,695.0,0.0,0,2039146.6,Basic
6430,6430,66628,85.0,1.0,0.0,70.0,89998.0,10.0,5.0,1997.0,0,0,1180.0,8686.0,723.0,1.0,1,6668709.7,Basic
6431,6431,26440,41.0,0.0,1.0,58.0,94901.0,3.0,7.0,2016.0,0,0,5613.0,1327.0,132.0,0.0,5,2651410.6,Basic
6432,6432,93190,51.0,0.0,0.0,44.0,67570.0,5.0,5.0,1998.0,1,0,4817.0,7651.0,998.0,0.0,7,9322069.8,Basic
6433,6433,59476,59.0,1.0,0.0,41.0,61825.0,4.0,2.0,2018.0,0,0,6291.0,6887.0,800.0,1.0,10,5950982.8,Basic
6434,6434,77304,25.0,1.0,1.0,90.0,81084.0,8.0,3.0,1999.0,0,0,928.0,4531.0,871.0,1.0,5,7741198.9,Basic
6435,6435,59348,69.0,0.0,0.0,45.0,88591.0,1.0,8.0,1995.0,0,0,3429.0,8363.0,876.0,0.0,3,5939099.5,Basic
6436,6436,29366,22.0,0.0,0.0,63.0,38089.0,3.0,3.0,2017.0,0,0,6351.0,9159.0,709.0,0.0,9,2941676.7,Basic
6437,6437,91107,30.0,0.0,0.0,57.0,61260.0,4.0,7.0,1998.0,0,0,8372.0,8521.0,991.0,1.0,2,9113493.8,Basic
6438,6438,42847,91.0,0.0,1.0,27.0,51644.0,1.0,10.0,2008.0,0,1,4344.0,1953.0,588.0,1.0,6,4288330.8,Basic
6439,6439,94015,33.0,0.0,0.0,99.0,45177.0,2.0,5.0,1992.0,1,1,6434.0,7269.0,600.0,1.0,2,9409921.2,Basic
6440,6440,48164,50.0,0.0,1.0,36.0,3834.0,9.0,6.0,2003.0,0,1,5361.0,8652.0,995.0,1.0,8,4819035.3,Basic
6441,6441,71846,42.0,0.0,0.0,4.0,63410.0,2.0,7.0,2019.0,0,0,1399.0,7325.0,291.0,0.0,4,7185293.9,Basic
6442,6442,24378,27.0,0.0,1.0,45.0,63190.0,8.0,9.0,2006.0,0,0,2159.0,3523.0,118.0,0.0,4,2441961.6,Basic
6443,6443,85016,46.0,1.0,0.0,75.0,34797.0,1.0,3.0,2010.0,1,0,2665.0,9509.0,881.0,0.0,1,8509064.0,Basic
6444,6444,79399,21.0,1.0,0.0,44.0,42313.0,3.0,10.0,2006.0,0,1,1033.0,207.0,869.0,1.0,0,7946835.6,Basic
6445,6445,24280,29.0,0.0,1.0,17.0,48036.0,1.0,9.0,1998.0,1,0,697.0,3500.0,550.0,0.0,2,2433903.8,Basic
6446,6446,71484,11.0,0.0,1.0,64.0,78093.0,10.0,2.0,1995.0,1,0,7799.0,1030.0,832.0,1.0,10,7153673.5,Basic
6447,6447,69320,22.0,1.0,0.0,45.0,99277.0,6.0,6.0,2017.0,0,1,3636.0,6066.0,476.0,1.0,0,6939825.7,Basic
6448,6448,88307,62.0,1.0,1.0,11.0,17575.0,3.0,5.0,2005.0,0,1,9220.0,6850.0,613.0,0.0,1,8837519.5,Basic
6449,6449,57859,74.0,1.0,1.0,52.0,25568.0,8.0,8.0,1995.0,1,0,7881.0,8141.0,711.0,1.0,1,5796496.5,Luxury
6450,6450,15321,1.0,0.0,1.0,69.0,82566.0,5.0,3.0,2018.0,1,0,4265.0,1941.0,694.0,0.0,6,1540567.8,Basic
6451,6451,68565,89.0,0.0,1.0,21.0,308.0,4.0,2.0,1996.0,1,1,9995.0,6951.0,708.0,0.0,6,6862474.6,Basic
6452,6452,57128,100.0,1.0,1.0,40.0,50043.0,7.0,9.0,2006.0,1,1,4856.0,2230.0,566.0,0.0,8,5721225.6,Luxury
6453,6453,53765,22.0,0.0,1.0,69.0,25227.0,8.0,3.0,2008.0,1,0,5780.0,7430.0,633.0,1.0,7,5383781.8,Basic
6454,6454,90859,22.0,1.0,0.0,65.0,63118.0,7.0,1.0,2018.0,0,1,365.0,9149.0,104.0,0.0,1,9090821.8,Basic
6455,6455,17353,2.0,0.0,0.0,77.0,77080.0,7.0,1.0,1993.0,1,1,1509.0,8685.0,628.0,0.0,2,1740330.3,Basic
6456,6456,5012,77.0,1.0,1.0,64.0,94755.0,3.0,6.0,2018.0,1,0,8597.0,9098.0,735.0,0.0,8,511059.8,Luxury
6457,6457,41324,76.0,0.0,1.0,58.0,67427.0,2.0,1.0,1990.0,0,1,9323.0,2818.0,408.0,1.0,1,4138064.0,Basic
6458,6458,61761,77.0,0.0,0.0,10.0,34259.0,8.0,4.0,2014.0,1,0,2530.0,2725.0,942.0,0.0,2,6177711.4,Basic
6459,6459,66263,51.0,0.0,1.0,4.0,28641.0,1.0,7.0,2020.0,0,0,9244.0,7982.0,371.0,1.0,8,6628369.0,Basic
6460,6460,3802,99.0,0.0,1.0,9.0,41191.0,1.0,6.0,2010.0,1,1,1717.0,3434.0,289.0,0.0,4,385045.0,Basic
6461,6461,80837,82.0,1.0,0.0,70.0,11128.0,9.0,4.0,1993.0,1,0,6217.0,8853.0,285.0,1.0,1,8089906.3,Basic
6462,6462,813,45.0,0.0,1.0,15.0,52891.0,7.0,2.0,1998.0,1,0,4226.0,1272.0,633.0,0.0,7,84647.8,Basic
6463,6463,20862,4.0,1.0,1.0,62.0,79975.0,6.0,6.0,2007.0,1,0,1330.0,3416.0,543.0,0.0,3,2098549.7,Luxury
6464,6464,7148,50.0,0.0,1.0,51.0,66124.0,10.0,3.0,2014.0,1,0,2714.0,4720.0,390.0,0.0,0,723077.4,Basic
6465,6465,14621,40.0,0.0,0.0,41.0,31633.0,4.0,4.0,1996.0,0,0,9586.0,6957.0,633.0,0.0,7,1465123.6,Basic
6466,6466,98283,41.0,0.0,1.0,8.0,19613.0,1.0,9.0,2003.0,0,1,7569.0,1515.0,236.0,0.0,4,9833681.3,Basic
6467,6467,61402,74.0,1.0,1.0,40.0,12430.0,1.0,1.0,2000.0,1,0,3524.0,771.0,469.0,0.0,9,6149729.0,Luxury
6468,6468,43251,88.0,0.0,0.0,43.0,60814.0,3.0,10.0,2001.0,0,0,2001.0,4900.0,791.0,0.0,3,4326826.1,Basic
6469,6469,84630,33.0,0.0,0.0,18.0,19661.0,9.0,5.0,1997.0,0,0,5163.0,8557.0,428.0,1.0,4,8464747.7,Basic
6470,6470,11303,17.0,1.0,0.0,93.0,10912.0,2.0,10.0,2000.0,0,0,7036.0,6324.0,272.0,1.0,4,1138807.0,Basic
6471,6471,16284,39.0,1.0,1.0,29.0,40880.0,10.0,5.0,2019.0,1,1,2289.0,401.0,505.0,0.0,8,1638521.9,Luxury
6472,6472,11491,61.0,1.0,1.0,47.0,4203.0,7.0,3.0,2019.0,0,1,5698.0,4031.0,597.0,0.0,5,1157222.9,Basic
6473,6473,43549,78.0,1.0,0.0,92.0,79157.0,2.0,6.0,2007.0,0,0,9607.0,1826.0,905.0,1.0,0,4365431.7,Basic
6474,6474,16977,46.0,1.0,1.0,54.0,36800.0,3.0,6.0,2019.0,0,1,8832.0,4081.0,416.0,0.0,6,1706568.9,Basic
6475,6475,3239,45.0,0.0,0.0,28.0,68880.0,7.0,10.0,1997.0,1,1,5321.0,8564.0,899.0,1.0,10,327481.7,Basic
6476,6476,59396,24.0,1.0,1.0,31.0,92493.0,1.0,8.0,2021.0,1,1,9208.0,406.0,970.0,1.0,5,5950249.1,Luxury
6477,6477,62815,79.0,0.0,1.0,78.0,20452.0,4.0,6.0,1995.0,0,0,3481.0,5081.0,720.0,0.0,2,6288969.5,Basic
6478,6478,76712,48.0,0.0,1.0,10.0,49336.0,2.0,2.0,2001.0,1,1,3408.0,1120.0,543.0,0.0,1,7675385.1,Basic
6479,6479,45467,82.0,0.0,1.0,29.0,75809.0,10.0,9.0,2006.0,0,0,368.0,757.0,182.0,1.0,10,4551038.6,Basic
6480,6480,80915,23.0,1.0,1.0,67.0,46095.0,9.0,6.0,1992.0,1,1,5351.0,1864.0,569.0,0.0,0,8104297.2,Luxury
6481,6481,82897,72.0,0.0,1.0,90.0,6634.0,8.0,9.0,2001.0,1,1,3520.0,8682.0,487.0,1.0,6,8298456.1,Basic
6482,6482,32282,85.0,1.0,0.0,9.0,24438.0,10.0,7.0,2008.0,0,1,8348.0,7414.0,944.0,1.0,6,3231758.8,Basic
6483,6483,14993,24.0,0.0,0.0,80.0,50377.0,5.0,6.0,2020.0,0,1,5003.0,5715.0,765.0,0.0,5,1501072.0,Basic
6484,6484,40953,14.0,0.0,1.0,50.0,25783.0,6.0,9.0,1997.0,1,0,9711.0,4044.0,364.0,0.0,1,4102635.7,Basic
6485,6485,475,23.0,1.0,0.0,18.0,30052.0,10.0,6.0,2009.0,0,0,9593.0,2913.0,189.0,0.0,2,51031.9,Basic
6486,6486,6048,65.0,0.0,1.0,43.0,48028.0,2.0,3.0,2021.0,0,0,5072.0,8070.0,575.0,0.0,9,610305.1,Basic
6487,6487,88642,66.0,0.0,0.0,83.0,62361.0,7.0,3.0,2001.0,0,0,2366.0,8134.0,950.0,1.0,4,8872635.1,Basic
6488,6488,51442,13.0,0.0,0.0,99.0,99439.0,1.0,9.0,1992.0,0,0,7016.0,3132.0,803.0,1.0,6,5152369.2,Basic
6489,6489,21149,25.0,1.0,0.0,35.0,1676.0,3.0,6.0,2000.0,1,0,2306.0,1714.0,802.0,1.0,4,2118884.0,Basic
6490,6490,65151,81.0,1.0,1.0,3.0,66191.0,7.0,9.0,1991.0,0,0,3218.0,9119.0,849.0,0.0,4,6522781.1,Basic
6491,6491,32476,14.0,1.0,0.0,32.0,85745.0,5.0,6.0,2006.0,0,0,7818.0,661.0,900.0,0.0,8,3251348.6,Basic
6492,6492,36477,8.0,0.0,0.0,21.0,57359.0,5.0,3.0,2011.0,0,0,8563.0,4590.0,753.0,0.0,3,3649873.1,Basic
6493,6493,3426,95.0,1.0,0.0,11.0,21290.0,1.0,8.0,1992.0,1,0,828.0,8074.0,845.0,0.0,1,345268.2,Basic
6494,6494,85788,54.0,1.0,0.0,30.0,74535.0,7.0,9.0,1992.0,0,0,8497.0,2002.0,623.0,1.0,5,8584134.2,Basic
6495,6495,65822,14.0,0.0,0.0,59.0,2582.0,5.0,7.0,2006.0,1,0,6182.0,6662.0,946.0,0.0,5,6588632.6,Basic
6496,6496,88828,41.0,0.0,1.0,77.0,36625.0,10.0,10.0,2014.0,0,1,5454.0,270.0,104.0,1.0,0,8887849.4,Basic
6497,6497,97952,95.0,1.0,1.0,20.0,28807.0,10.0,5.0,2012.0,0,1,4471.0,989.0,684.0,0.0,5,9802960.2,Basic
6498,6498,80002,42.0,1.0,0.0,76.0,67080.0,8.0,2.0,2015.0,1,1,5678.0,8046.0,135.0,1.0,4,8007425.5,Basic
6499,6499,40327,56.0,0.0,1.0,100.0,40814.0,1.0,1.0,2013.0,0,1,8085.0,5902.0,951.0,0.0,8,4036268.3,Basic
6500,6500,79354,4.0,1.0,0.0,28.0,35812.0,2.0,9.0,1991.0,0,1,4757.0,6597.0,895.0,0.0,4,7939210.1,Basic
6501,6501,71151,17.0,0.0,0.0,36.0,15518.0,4.0,10.0,1994.0,0,0,3970.0,7894.0,452.0,1.0,1,7117551.4,Basic
6502,6502,78183,65.0,1.0,1.0,86.0,3648.0,7.0,9.0,2007.0,0,1,8682.0,588.0,748.0,1.0,4,7829898.7,Basic
6503,6503,7851,22.0,1.0,1.0,19.0,82481.0,7.0,7.0,1992.0,0,1,9947.0,7138.0,418.0,1.0,3,793981.2,Basic
6504,6504,27176,60.0,0.0,1.0,26.0,19848.0,3.0,7.0,1993.0,0,0,6042.0,2264.0,452.0,1.0,6,2724809.3,Basic
6505,6505,55910,97.0,0.0,1.0,27.0,1336.0,8.0,1.0,2009.0,0,1,48.0,7136.0,544.0,0.0,1,5595244.9,Basic
6506,6506,93571,56.0,1.0,1.0,59.0,8101.0,6.0,5.0,1998.0,0,1,5789.0,779.0,661.0,0.0,6,9365745.8,Basic
6507,6507,1254,38.0,0.0,0.0,57.0,74479.0,1.0,1.0,2001.0,0,1,9002.0,6342.0,283.0,1.0,7,128928.1,Basic
6508,6508,58774,62.0,0.0,1.0,84.0,83549.0,6.0,3.0,1991.0,1,0,6622.0,2486.0,353.0,1.0,4,5884531.1,Basic
6509,6509,84892,59.0,0.0,0.0,46.0,1488.0,6.0,10.0,2007.0,0,1,271.0,6059.0,556.0,1.0,3,8492982.7,Basic
6510,6510,60067,78.0,0.0,0.0,20.0,83189.0,2.0,1.0,2002.0,1,0,7403.0,829.0,638.0,0.0,7,6008200.2,Basic
6511,6511,98257,19.0,0.0,0.0,69.0,23015.0,1.0,2.0,2001.0,1,1,8466.0,1595.0,689.0,0.0,3,9828903.1,Basic
6512,6512,29613,52.0,1.0,0.0,26.0,90964.0,2.0,10.0,2002.0,0,0,2501.0,498.0,123.0,1.0,3,2964803.2,Basic
6513,6513,63416,94.0,0.0,0.0,72.0,10070.0,1.0,8.0,2016.0,1,1,3566.0,6130.0,141.0,1.0,8,6347507.6,Basic
6514,6514,47534,47.0,1.0,0.0,9.0,93881.0,5.0,5.0,1999.0,1,0,6946.0,8394.0,631.0,0.0,9,4756433.9,Basic
6515,6515,44966,52.0,0.0,0.0,18.0,32003.0,1.0,10.0,2020.0,1,0,5180.0,6140.0,328.0,1.0,8,4497556.0,Basic
6516,6516,42192,26.0,1.0,0.0,32.0,57058.0,8.0,4.0,2021.0,1,1,8858.0,6225.0,476.0,0.0,5,4222302.1,Basic
6517,6517,52899,33.0,0.0,1.0,54.0,17777.0,9.0,3.0,2006.0,0,1,2001.0,6340.0,613.0,0.0,1,5297388.6,Basic
6518,6518,25052,88.0,0.0,0.0,94.0,1083.0,8.0,6.0,2020.0,0,1,718.0,6346.0,703.0,0.0,10,2515214.0,Basic
6519,6519,54901,65.0,0.0,1.0,71.0,86028.0,2.0,9.0,1994.0,1,0,3885.0,6057.0,380.0,0.0,10,5499856.4,Basic
6520,6520,12834,68.0,1.0,1.0,74.0,14913.0,4.0,2.0,2014.0,0,1,4960.0,5242.0,579.0,1.0,4,1293966.4,Basic
6521,6521,28977,65.0,1.0,0.0,67.0,98741.0,6.0,4.0,2008.0,0,1,4188.0,1581.0,818.0,1.0,7,2905297.8,Basic
6522,6522,20810,97.0,0.0,0.0,59.0,16714.0,8.0,8.0,2014.0,1,1,9359.0,1128.0,293.0,1.0,4,2087901.4,Basic
6523,6523,54919,13.0,1.0,0.0,15.0,61049.0,7.0,3.0,1996.0,1,0,4870.0,2998.0,647.0,1.0,0,5497882.6,Basic
6524,6524,83934,54.0,1.0,1.0,31.0,10839.0,10.0,3.0,2001.0,0,0,555.0,3766.0,999.0,0.0,8,8400357.1,Basic
6525,6525,39614,97.0,0.0,1.0,66.0,37972.0,3.0,8.0,2001.0,1,0,9419.0,3143.0,946.0,1.0,9,3968931.1,Basic
6526,6526,62094,94.0,0.0,0.0,92.0,55584.0,6.0,1.0,2010.0,0,0,2454.0,3340.0,221.0,0.0,8,6218641.0,Basic
6527,6527,49140,48.0,1.0,0.0,97.0,59867.0,2.0,4.0,2006.0,1,1,2904.0,3666.0,955.0,1.0,1,4924574.6,Basic
6528,6528,13501,63.0,1.0,1.0,71.0,40399.0,4.0,4.0,1999.0,1,1,9039.0,8465.0,643.0,1.0,7,1356995.9,Luxury
6529,6529,56339,100.0,1.0,1.0,21.0,98532.0,3.0,10.0,2012.0,0,0,4673.0,3911.0,626.0,0.0,8,5642801.2,Basic
6530,6530,70945,92.0,1.0,0.0,13.0,8668.0,10.0,2.0,2011.0,1,1,621.0,6671.0,537.0,0.0,1,7099572.1,Basic
6531,6531,60186,64.0,1.0,0.0,12.0,40893.0,10.0,6.0,2020.0,0,1,8750.0,7473.0,921.0,1.0,2,6024280.0,Basic
6532,6532,20510,13.0,1.0,0.0,72.0,91415.0,1.0,9.0,2007.0,0,0,8079.0,1743.0,930.0,1.0,8,2061340.7,Basic
6533,6533,2168,37.0,1.0,0.0,72.0,11939.0,4.0,4.0,2003.0,0,0,2069.0,3203.0,103.0,1.0,5,223041.3,Basic
6534,6534,82141,93.0,1.0,1.0,61.0,74213.0,3.0,7.0,2019.0,1,1,8785.0,6602.0,968.0,1.0,4,8225970.9,Luxury
6535,6535,87045,61.0,1.0,0.0,19.0,72983.0,10.0,10.0,1992.0,0,0,7325.0,4603.0,237.0,0.0,4,8709780.2,Basic
6536,6536,61920,10.0,0.0,1.0,70.0,17973.0,5.0,5.0,2000.0,0,1,127.0,7229.0,867.0,0.0,4,6198911.0,Basic
6537,6537,77690,87.0,1.0,0.0,60.0,22956.0,1.0,3.0,2013.0,1,0,6027.0,151.0,110.0,0.0,9,7777085.3,Basic
6538,6538,83726,50.0,0.0,0.0,46.0,58546.0,10.0,8.0,1997.0,1,0,6460.0,1248.0,167.0,1.0,7,8374005.7,Basic
6539,6539,51687,86.0,1.0,1.0,89.0,79550.0,2.0,2.0,2016.0,1,1,7341.0,7302.0,579.0,1.0,3,5183003.6,Luxury
6540,6540,87781,72.0,1.0,1.0,44.0,74153.0,2.0,9.0,2011.0,1,1,3052.0,7070.0,933.0,1.0,10,8789651.1,Luxury
6541,6541,80039,86.0,1.0,1.0,45.0,14020.0,4.0,6.0,1996.0,1,0,6447.0,4215.0,581.0,1.0,7,8009219.6,Luxury
6542,6542,66727,25.0,0.0,1.0,24.0,50462.0,8.0,3.0,2017.0,0,0,8190.0,569.0,239.0,1.0,4,6675463.7,Basic
6543,6543,18681,89.0,1.0,1.0,18.0,47701.0,9.0,3.0,2001.0,1,1,1036.0,5526.0,356.0,1.0,5,1876356.1,Luxury
6544,6544,9773,92.0,1.0,0.0,34.0,95969.0,4.0,5.0,2006.0,1,0,1284.0,4436.0,857.0,0.0,7,981494.6,Basic
6545,6545,63720,18.0,0.0,1.0,59.0,12560.0,9.0,1.0,1990.0,0,1,279.0,5973.0,542.0,1.0,2,6380496.0,Basic
6546,6546,94317,74.0,0.0,0.0,75.0,18454.0,3.0,10.0,2018.0,1,1,8296.0,4088.0,176.0,0.0,5,9434101.8,Basic
6547,6547,31308,56.0,0.0,1.0,73.0,91211.0,8.0,3.0,1991.0,1,0,4485.0,6205.0,223.0,1.0,4,3138606.1,Basic
6548,6548,75339,16.0,1.0,1.0,55.0,33021.0,1.0,9.0,2015.0,1,1,6978.0,699.0,590.0,1.0,6,7545974.5,Luxury
6549,6549,80909,44.0,0.0,0.0,37.0,28216.0,2.0,9.0,2019.0,1,1,1151.0,6421.0,627.0,1.0,5,8094783.9,Basic
6550,6550,76324,45.0,0.0,0.0,22.0,36613.0,7.0,2.0,1999.0,1,1,657.0,7700.0,856.0,0.0,3,7634053.9,Basic
6551,6551,94457,63.0,1.0,1.0,29.0,77617.0,2.0,9.0,2007.0,0,0,3310.0,9491.0,520.0,1.0,9,9453238.7,Basic
6552,6552,54323,79.0,0.0,1.0,83.0,81487.0,9.0,5.0,2015.0,0,0,6116.0,8177.0,970.0,0.0,1,5442454.5,Basic
6553,6553,8988,51.0,1.0,0.0,75.0,19265.0,2.0,2.0,2016.0,1,1,8758.0,1125.0,574.0,0.0,0,905757.6,Basic
6554,6554,87561,32.0,0.0,0.0,34.0,16616.0,9.0,7.0,1997.0,0,1,1493.0,3897.0,184.0,1.0,3,8759873.7,Basic
6555,6555,62314,96.0,1.0,1.0,32.0,93705.0,3.0,2.0,1997.0,0,1,3322.0,6315.0,584.0,0.0,0,6241387.7,Basic
6556,6556,36564,51.0,0.0,0.0,5.0,28638.0,10.0,5.0,2010.0,0,1,2823.0,8934.0,220.0,1.0,10,3657736.0,Basic
